,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
TREL-B.ST,Trelleborg B,Industri,455.6000061035156,7.592063042857909,0.016663878272936056,0.19244846457182277,61.72985899144313,154047249.71571046,0.011545320331923348,0.02336027316110667,0.0699859538864902,0.08368083335542956,0.7634940703006308,-0.28451377086134455,0.8209289970996106,0.0,0.0,0.0,0.14878091623157497,0.471,
SWED-A.ST,Swedbank A,Finans,403.6000061035156,5.969476098572513,0.014790574847120933,0.13093527523839335,74.97637984776722,590702538.5270783,0.017393480423901098,0.0496749183446441,0.08436322640155769,0.4320627345987047,0.7634940703006308,-0.6929348360881898,0.5752145153064792,0.0,0.0,0.0,0.14156202203539547,0.471,
BILL.ST,Billerud,Material,84.05000305175781,1.6427553391437353,0.019544976555588345,0.21673381038173456,72.67681515567911,41932205.46105423,0.0023852663241066274,0.031921500318383256,0.12743124897532776,0.12121489670691066,0.6514552030011966,-0.5006625831015602,1.0,0.0,0.0,0.0,0.14144803741242673,0.471,
SSAB-B.ST,SSAB B,Material,108.5,3.2180773660079187,0.029659699225879434,0.2968353438115133,60.367859446456166,233222167.56546745,0.025519819190566118,0.06216346920476923,0.03579952267303099,0.6769557828076869,0.7634940703006308,-0.6246123644194871,-0.08026974694811788,0.0,0.0,0.0,0.11607778043381811,0.378,
SEB-A.ST,SEB A,Finans,230.0,2.9796273582005646,0.01295490155739376,0.1005671020759512,67.99021729122097,454036475.3837341,0.0034904147574594813,0.015004385723322633,0.05747126436781613,0.2927021247761854,0.7634940703006308,-0.28614051418948633,0.08002236042075858,0.0,0.0,0.0,0.1136506717742186,0.471,
SINCH.ST,Sinch,Teknik,46.84999847412109,1.5262868152849276,0.032578161472684254,0.4464444076523071,57.44599026362258,88524596.26138325,-0.006994527955068497,0.009915910552378504,0.06646934096654844,0.63370411690065,0.7326078325353559,-0.10701134992536504,-0.3480161848069436,0.0,0.0,0.0,0.10762649252656051,0.378,
SHB-A.ST,Handelsbanken A,Finans,153.6999969482422,1.9143889036498298,0.01245536071347153,0.1060481166774387,70.87085002761015,529138058.5498474,0.006548788605011957,0.026377275113470322,0.05454543360715047,0.27759135564033793,0.7634940703006308,-0.426969667247581,0.03908932518473551,0.0,0.0,0.0,0.10598572861919983,0.471,
NDA-SE.ST,Nordea,Finans,200.3000030517578,2.633199541363048,0.013146278089085328,0.10952258410832752,64.86950014673698,260375897.54117432,0.003004537369478033,0.00805237105228751,0.06119206914838582,0.1923268836713048,0.7634940703006308,-0.18299372330898891,-0.018921291432991233,0.0,0.0,0.0,0.10443989023951879,0.378,
INDT.ST,Indutrade,Industri,247.1999969482422,4.85855141640529,0.01965433445139789,0.14927688761213445,56.49321291932198,73319187.10492554,0.0016207207922946942,0.013945832050554108,0.02657804740604064,0.1841028730528239,0.6974676921576641,-0.13215341153966134,-0.011131223575038953,0.0,0.0,0.0,0.0973306930873763,0.378,
SKF-B.ST,SKF B,Industri,275.0,5.860766654794381,0.02131187874470684,0.26077402283867995,57.59117721017306,279033915.3322876,0.0185185185185186,0.04166666666666674,0.05809929379809753,0.060823810745921914,0.7507676708620007,-0.4011010602475633,0.025751359055566657,0.0,0.0,0.0,0.09144532381845796,0.471,
