,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
SSAB-B.ST,SSAB B,Material,100.3000030517578,3.6061328313507954,0.035953466815847684,0.447174400359785,48.28502215013763,285208353.1302208,0.029140201046211622,-0.07472323210426668,0.0019980477590957335,0.6421052034618446,0.27345962603807,0.7088476982773257,0.8127639135935029,0.0,0.0,0.0,0.3130682102785794,0.564,
SAVE.ST,Nordnet,Finans,368.2000122070313,6.833115833980208,0.018558162975122573,0.16826218046540137,57.070002434118955,56395200.89808349,-0.002167988598831161,-0.0005428384711354539,0.02107600103959517,0.3358807401365101,0.7323544962870544,0.07106200750968086,0.050836149928212226,0.0,0.0,0.0,0.2034713677245644,0.564,
SAAB-B.ST,Saab B,Industri,660.0999755859375,19.957570634944975,0.030234163570797962,0.2811363699814517,60.82049095033085,999401606.9607697,0.00747857644629879,-0.045822510503596536,0.10569510148398242,0.2817164276164693,0.6519516176576494,0.33375610461635236,-0.13321480173337946,0.0,0.0,0.0,0.194936719927731,0.471,
SWED-A.ST,Swedbank A,Finans,369.5,5.254836489055365,0.014221478996090298,0.13867862625564878,44.31452090605268,449544362.177475,-0.010974320226267875,-0.026350461133069825,0.008460715488962212,0.3700735566782364,0.30274174721765174,0.4733866014801144,-0.07356985136928658,0.0,0.0,0.0,0.18158981883175396,0.471,
AZA.ST,Avanza Bank,Finans,399.2999877929688,7.524625015098845,0.018844541059691324,0.12589477359419435,56.02011846697909,84923837.00246735,-0.0017500305175779385,-0.005974668511649295,0.0393023818484437,0.1710556755329516,0.7493138692928298,0.12801307982388044,0.16608700503171392,0.0,0.0,0.0,0.1762666575111361,0.564,
ATCO-A.ST,Atlas Copco A,Industri,204.1000061035156,4.1649667814062985,0.020406500033586024,0.2358531973362422,52.76667907622381,674314643.6281471,-0.0029310740286835335,-0.01780556734313732,0.018971557632856628,0.3809672869411368,0.31810409715193516,0.26845278766617503,0.07155876764970778,0.0,0.0,0.0,0.17338065345717735,0.564,
TREL-B.ST,Trelleborg B,Industri,432.3999938964844,6.66644278734539,0.015417305461251514,0.15282621730366044,56.01117340797156,96209973.80518799,0.0060493396402048205,-0.0059770255253233096,0.04697335083894516,0.13945994248101679,0.7355045665550861,0.12818178102355138,0.1702956788168804,0.0,0.0,0.0,0.16652363264671624,0.564,
ALFA.ST,Alfa Laval,Industri,561.5999755859375,9.515729098200532,0.016943962806038996,0.18842358377739488,50.834809655982774,184531950.9033844,0.0007126931044305618,0.0050107155585803476,-0.026352310209283525,0.22337387687980814,0.7055118506305933,0.13679459343727246,-0.189576363557678,0.0,0.0,0.0,0.16587088798038435,0.471,
SINCH.ST,Sinch,Teknik,45.45000076293945,1.54151058982992,0.033916624069385906,0.3843093197685898,67.12536814693361,89531988.9438982,0.005976105709161406,0.0472350038015128,0.1901021837469521,0.35575481224992533,0.7574151401233568,-0.44379358574596056,-0.034728397848096254,0.0,0.0,0.0,0.15643519561398395,0.378,
SEB-A.ST,SEB A,Finans,217.6000061035156,3.084835325651235,0.014176632532738681,0.14003566246440458,51.83529066046931,409033986.6329681,-0.00820413784431584,-0.015384587766897773,0.009744807904944697,0.3182912696478837,0.31041490441641834,0.2668032412212991,0.0465834931999193,0.0,0.0,0.0,0.15514455185655956,0.564,
ATCO-B.ST,Atlas Copco B,Industri,177.85000610351562,3.2556783881590636,0.018305753592519597,0.20154312132245386,51.85640127057053,207104624.42980576,-0.001123262818389592,-0.01495428913101815,0.004802294370144677,0.3500973563426465,0.31986163850983396,0.26334426474517425,-0.2701857204416302,0.0,0.0,0.0,0.1483287253145726,0.471,
GETI-B.ST,Getinge B,Halsovard,243.6000061035156,3.955502147011027,0.016237693135894966,0.12878539591597543,70.87079944080247,95329573.91827469,-0.002865316985255717,0.016270376324266422,0.0632911375543499,0.2948448469736065,0.7460015581913296,-0.2841742893813298,-0.25723034414996276,0.0,0.0,0.0,0.14433249932646994,0.378,
SKA-B.ST,Skanska B,Industri,271.79998779296875,4.2349056454762195,0.01558096333949053,0.14792939916540188,61.88801393108428,149838350.16501313,0.002951984475899394,0.0237287675818032,0.04058183419048156,0.14043322462808835,0.7524763952326912,-0.18556738915167365,0.2636668451901748,0.0,0.0,0.0,0.14260636878626712,0.471,
ESSITY-B.ST,Essity B,Dagligvaror,280.29998779296875,4.603438986612842,0.01642325789187322,0.19877568702678358,56.06512924012113,287967444.93349457,0.024862843849977168,0.044336788998117216,0.022619414634787116,0.10148345383893195,0.7474827401785904,-0.23531707037450705,0.47752366010762665,0.0,0.0,0.0,0.13783775045445218,0.471,
