,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
SINCH.ST,Sinch,Teknik,49.36000061035156,1.8006153458149918,0.036479240752630274,0.5038494593601214,59.62059524772791,95394512.50859185,-0.04341081259707691,0.07961503264352832,0.039376687003417565,0.6004407031979957,0.7091983079114673,-0.7233320928757945,0.7055230264832144,0.0,0.0,0.0,0.20126222056203186,0.471,
INDT.ST,Indutrade,Industri,256.0,5.054180666817252,0.01974289322975489,0.19210916138735476,63.77126788191899,92375628.61804429,0.014263099011769587,0.04575162095024243,0.022364242172588256,0.23088266726664525,0.7327404665875978,-0.4836078967831676,0.5169614271034513,0.0,0.0,0.0,0.16969853219379238,0.471,
SWED-A.ST,Swedbank A,Finans,411.5,6.683288438510213,0.01624128417620951,0.1650163179903883,70.04900996149422,656540892.5366714,0.011305004110385486,0.02261432962609966,0.10262590176905428,0.3991640663493077,0.7542709002122548,-0.3588447034582432,0.1814618629725853,0.0,0.0,0.0,0.16925659106258595,0.471,
SSAB-B.ST,SSAB B,Material,106.5,3.0355133306577766,0.02850247258833593,0.2840703149899665,54.88464047149802,218676181.07261086,0.01476896709699016,-0.008841293394357241,0.011395982084182465,0.749968999851357,0.7281206166276376,0.12669633458460977,-0.4904439460614946,0.0,0.0,0.0,0.16397402244932618,0.471,
INVE-B.ST,Investor B,Finans,412.25,5.366512421197503,0.01301761654626441,0.1171332557061494,58.25279863691278,996402818.1676773,0.008315993263366961,0.01601971657424528,-0.00638706660753896,0.2938037733985237,0.7266444097636702,-0.14218181172974376,0.20636797693659106,0.0,0.0,0.0,0.1635446329182253,0.471,
SHB-A.ST,Handelsbanken A,Finans,156.0,2.1387671046736347,0.01371004554277971,0.12433685160996197,66.80870550194092,570696462.6854264,0.009708737864077666,0.018609247254962158,0.059782630667118974,0.26816784728552157,0.7577964018369749,-0.2795668076460771,0.023751408381228637,0.0,0.0,0.0,0.15113229759148766,0.471,
TREL-B.ST,Trelleborg B,Industri,462.3999938964844,8.019515442282279,0.01734324296742438,0.22378387349134216,62.242816624859884,174268172.33553925,0.014035074334395548,0.03030304472688461,0.04947795617562245,0.12338673831010294,0.7539360669695565,-0.3240529316780305,0.22194583050959574,0.0,0.0,0.0,0.15008512398752769,0.471,
SKA-B.ST,Skanska B,Industri,282.29998779296875,5.089765180541203,0.018029633016753442,0.24602929331490153,62.01994392019134,167822793.25164184,0.01583301185002317,0.04594292025527125,0.026918857987573874,0.10296293650243546,0.7452486233537376,-0.46198516924613914,0.23649819461380858,0.0,0.0,0.0,0.14377679056238196,0.471,
GETI-B.ST,Getinge B,Halsovard,242.6000061035156,4.042059510331777,0.01666141553437167,0.17092972590078648,54.74581894425113,144539851.2452652,-0.0016460654176312373,0.027095720736507234,-0.011409893490665346,0.23818218388089174,0.7360763044084981,-0.1952179802512199,-0.08588139505950812,0.0,0.0,0.0,0.14009896691805895,0.378,
SEB-A.ST,SEB A,Finans,234.1999969482422,3.462278712171424,0.014783427657074572,0.1521042280133696,65.90714059911926,472759425.96612704,0.011663053772104526,0.02809479284787475,0.05685916289569404,0.32690126131816755,0.7554114575345002,-0.3530058910501174,-0.1950186820695845,0.0,0.0,0.0,0.1391916163708637,0.378,
