,name,sector,close,atr14,atr_pct,vol20d_ann,rsi14,turnover_sek,ret_1d,ret_5d,ret_21d,momentum,trend,reversal,volume,fundamental,sentiment,macro,score,confidence,qual_notes
SAAB-B.ST,Saab B,Industri,689.7000122070312,22.55020421375014,0.032695670312647626,0.39997099880858583,76.04953385320704,1064616239.2692871,-0.004330879092150797,0.07883626681748668,0.32532663307152965,0.3029107391381859,0.69969073885792,-0.9500657612279126,0.535300786084754,1.0,1.0,0.35,0.4974397587946809,0.907,"Aktien är mitt i sin längsta uppgångssvit sedan 2024 (elva dagar, cirka +17 procent) efter en rekordstark Q2-rapport med orderingång upp 140,8 procent till 68,4 miljarder kronor och rörelseresultat 15,2 procent bättre än väntat. Barclays vände nyligen från sälj till köp och höjde riktkursen kraftigt från 545 till 740 kronor i en bredare uppgradering av försvarssektorn."
BOL.ST,Boliden,Material,530.7999877929688,17.359424970656708,0.03270426784076625,0.41232095037295907,56.79890790565952,594714130.630806,0.011047595796130905,0.007975716676321465,0.024314888632043452,0.43000888354051214,0.47973130752036736,-0.1735582795215124,0.13275491079065402,0.5,0.5,0.35,0.3787438346005646,0.907,"Svenska regeringen avslog den 12 augusti två överklaganden mot bolagets bearbetningskoncession för kopparfyndigheten Laver, vilket röjer väg för vad som kan bli Europas största koppargruva och dubblad svensk kopparproduktion. Beskedet togs emot väl av bolaget och aktien har handlats starkt i veckorna kring beskedet."
SSAB-B.ST,SSAB B,Material,108.6999969482422,2.885647703554149,0.026546897742123744,0.2817123885917044,70.49291971711072,294013140.17891806,0.00788130260683384,0.058422591804202506,0.09444217964397361,0.7889363970908713,0.7595511473759183,-0.8155400613255817,0.26424512445475623,0.5,0.0,0.35,0.37782502146928515,0.814,"Sommarens rally i järnmalmspriset, delvis drivet av kinesiska produktionsneddragningar, har ökat råvarukostnaderna men bolaget har i gengäld aviserat höjda plåtpriser. Malmpris och SSAB-aktien har historiskt hög korrelation, vilket indikerar att den underliggande stål- och malmefterfrågan stärks."
ALFA.ST,Alfa Laval,Industri,561.4000244140625,10.0477307094716,0.017897631408118467,0.17853788219410824,48.56545592459468,220099122.07078248,0.007537710184885471,-0.016468051121114713,0.002142113853770722,0.19401274173658345,0.3072227763309976,0.16206632139390398,-0.38015078688143583,0.5,0.5,0.35,0.3017856946791141,0.907,"Bolaget levererade en rekordomsättning på 22 miljarder kronor i Q2 driven av Energy- och Ocean-divisionerna, och har därefter annonserat en flerårig expansion av Richmond-fabriken för att möta ökad efterfrågan från datacenter och AI, vilket bidragit till en stark kursutveckling de senaste tre månaderna."
ATCO-A.ST,Atlas Copco A,Industri,209.0,4.2783140490467195,0.020470402148548898,0.21642158424746258,61.69498113186272,755063483.8375801,0.0028791080666423774,-0.008068329249476869,0.11854425032350946,0.3109801509992428,0.7462593209137025,-0.11153559505244463,-0.28291824008542354,0.0,0.5,0.35,0.2743844643773504,0.721,"Bernstein höjde nyligen riktkursen till 240 kronor (230) och upprepade sin outperform-rekommendation, en av flera mindre positiva riktkursjusteringar i verkstadssektorn i mitten av augusti."
MTRS.ST,Munters,Industri,186.5,6.737099989418143,0.03612386053307315,0.5077290016897333,59.06560218657898,79303863.25213394,0.004308040198734098,0.05635795398613053,0.11944773809983933,-0.01951641974279486,0.6308703336120001,-0.6222892328394268,0.1625937835727011,0.5,0.5,0.35,0.24565221100079368,0.814,"Q2-rapporten visade en exceptionell orderingång på över 137 procent och ökat rörelseresultat till 381 miljoner kronor (360), med book-to-bill på 2,3x drivet av Data Center Technologies. UBS inledde nyligen bevakning med köprekommendation och aktien reagerade med en uppgång på cirka 5,7 procent."
ALLEI.ST,Alleima,Material,119.1999969482422,2.8595409891556756,0.02398943844266469,0.3304369659589991,70.79936025812987,31967272.388838194,0.007607725048752956,0.02142245128857012,0.21015225328164666,0.6102352827295893,0.7474197074922577,-0.5037188865092106,-0.889050802862891,0.0,0.0,0.35,0.2048473480121704,0.471,
ATCO-B.ST,Atlas Copco B,Industri,181.6999969482422,3.343774282885017,0.018402720633162704,0.19009894313075787,60.24421329194559,227705422.58815232,0.003036174829087024,-0.00926934026618198,0.10388815437815069,0.2778173315651927,0.745495022241763,-0.07896915584807865,-0.07980480490488959,0.0,0.0,0.35,0.2043914303975103,0.471,
SAND.ST,Sandvik,Industri,362.6000061035156,8.899496884053073,0.024543565179953226,0.41656070993625127,47.24794500298111,628240969.4889405,0.009465461528227248,-0.012258240057699932,-0.055975005619254614,0.4088414996648092,0.22520239514131452,0.14629652924200764,0.2568108692983471,0.0,0.0,0.35,0.19846093057651762,0.657,
ABB.ST,ABB,Industri,983.5999755859376,22.748172354643607,0.02312746331768904,0.20688503742267822,55.35348960173069,383186487.80600584,0.01235076194064666,0.02245319707477922,0.040626283202475744,0.2745023302023536,0.6829516666102988,-0.27520083512001353,-0.06000421838452432,0.0,0.0,0.35,0.17554803811090564,0.471,
